Date,Currency,Exchange
1/24/2020,GBP,0.7641
1/25/2020,USD,1
1/25/2020,CAD,1.3132
1/25/2020,AUD,1.4614
1/25/2020,EUR,0.9062
1/25/2020,GBP,0.7641
1/26/2020,USD,1
1/26/2020,CAD,1.3132
1/26/2020,AUD,1.4614
1/26/2020,EUR,0.9062
1/26/2020,GBP,0.7641
1/27/2020,USD,1
1/27/2020,CAD,1.3187
1/27/2020,AUD,1.4776
1/27/2020,EUR,0.907
1/27/2020,GBP,0.7652
1/28/2020,USD,1
1/28/2020,CAD,1.319
1/28/2020,AUD,1.4802
1/28/2020,EUR,0.9087
1/28/2020,GBP,0.7688
1/29/2020,USD,1
1/29/2020,CAD,1.3177
1/29/2020,AUD,1.4816
1/29/2020,EUR,0.909
1/29/2020,GBP,0.7688
1/30/2020,USD,1
1/30/2020,CAD,1.3217
1/30/2020,AUD,1.4881
1/30/2020,EUR,0.9067
1/30/2020,GBP,0.7633
1/31/2020,USD,1
1/31/2020,CAD,1.3235
1/31/2020,AUD,1.4924
1/31/2020,EUR,0.9048
1/31/2020,GBP,0.7616
2/1/2020,USD,1
2/1/2020,CAD,1.3235
2/1/2020,AUD,1.4924
2/1/2020,EUR,0.9048
2/1/2020,GBP,0.7616
2/2/2020,USD,1
2/2/2020,CAD,1.3235
2/2/2020,AUD,1.4924
2/2/2020,EUR,0.9048
2/2/2020,GBP,0.7616
2/3/2020,USD,1
2/3/2020,CAD,1.3236
2/3/2020,AUD,1.493
2/3/2020,EUR,0.9037
2/3/2020,GBP,0.7661
2/4/2020,USD,1
2/4/2020,CAD,1.3279
2/4/2020,AUD,1.488
2/4/2020,EUR,0.9051
2/4/2020,GBP,0.7683
2/5/2020,USD,1
2/5/2020,CAD,1.3285
2/5/2020,AUD,1.4786
2/5/2020,EUR,0.9072
2/5/2020,GBP,0.7661
2/6/2020,USD,1
2/6/2020,CAD,1.3278
2/6/2020,AUD,1.4798
2/6/2020,EUR,0.9088
2/6/2020,GBP,0.771
2/7/2020,USD,1
2/7/2020,CAD,1.3314
2/7/2020,AUD,1.4967
2/7/2020,EUR,0.9117
2/7/2020,GBP,0.7724
2/8/2020,USD,1
2/8/2020,CAD,1.3314
2/8/2020,AUD,1.4967
2/8/2020,EUR,0.9117
2/8/2020,GBP,0.7724
2/9/2020,USD,1
2/9/2020,CAD,1.3314
2/9/2020,AUD,1.4967
2/9/2020,EUR,0.9117
2/9/2020,GBP,0.7724
2/10/2020,USD,1
2/10/2020,CAD,1.3314
2/10/2020,AUD,1.4951
2/10/2020,EUR,0.9132
2/10/2020,GBP,0.7728
2/11/2020,USD,1
2/11/2020,CAD,1.3297
2/11/2020,AUD,1.4916
2/11/2020,EUR,0.9173
2/11/2020,GBP,0.7736
2/12/2020,USD,1
2/12/2020,CAD,1.3256
2/12/2020,AUD,1.482
2/12/2020,EUR,0.9163
2/12/2020,GBP,0.7702
2/13/2020,USD,1
2/13/2020,CAD,1.3257
2/13/2020,AUD,1.485
2/13/2020,EUR,0.9202
2/13/2020,GBP,0.7672
2/14/2020,USD,1
2/14/2020,CAD,1.3248
2/14/2020,AUD,1.4897
2/14/2020,EUR,0.9223
2/14/2020,GBP,0.7675
2/15/2020,USD,1
2/15/2020,CAD,1.3248
2/15/2020,AUD,1.4897
2/15/2020,EUR,0.9223
2/15/2020,GBP,0.7675
2/16/2020,USD,1
2/16/2020,CAD,1.3248
2/16/2020,AUD,1.4897
2/16/2020,EUR,0.9223
2/16/2020,GBP,0.7675
2/17/2020,USD,1
2/17/2020,CAD,1.3229
2/17/2020,AUD,1.4886
2/17/2020,EUR,0.9229
2/17/2020,GBP,0.7682
2/18/2020,USD,1
2/18/2020,CAD,1.3263
2/18/2020,AUD,1.4973
2/18/2020,EUR,0.9246
2/18/2020,GBP,0.7672
2/19/2020,USD,1
2/19/2020,CAD,1.3223
2/19/2020,AUD,1.4946
2/19/2020,EUR,0.9259
2/19/2020,GBP,0.7699
2/20/2020,USD,1
2/20/2020,CAD,1.3257
2/20/2020,AUD,1.5101
2/20/2020,EUR,0.9268
2/20/2020,GBP,0.777
2/21/2020,USD,1
2/21/2020,CAD,1.3258
2/21/2020,AUD,1.515
2/21/2020,EUR,0.9258
2/21/2020,GBP,0.7732
2/22/2020,USD,1
2/22/2020,CAD,1.3258
2/22/2020,AUD,1.515
2/22/2020,EUR,0.9258
2/22/2020,GBP,0.7732
2/23/2020,USD,1
2/23/2020,CAD,1.3258
2/23/2020,AUD,1.515
2/23/2020,EUR,0.9258
2/23/2020,GBP,0.7732
2/24/2020,USD,1
2/24/2020,CAD,1.3285
2/24/2020,AUD,1.5145
2/24/2020,EUR,0.9244
2/24/2020,GBP,0.7749
2/25/2020,USD,1
2/25/2020,CAD,1.3287
2/25/2020,AUD,1.5168
2/25/2020,EUR,0.9225
2/25/2020,GBP,0.7715
2/26/2020,USD,1
2/26/2020,CAD,1.3305
2/26/2020,AUD,1.5232
2/26/2020,EUR,0.9195
2/26/2020,GBP,0.7738
2/27/2020,USD,1
2/27/2020,CAD,1.3349
2/27/2020,AUD,1.5206
2/27/2020,EUR,0.9121
2/27/2020,GBP,0.7752
2/28/2020,USD,1
2/28/2020,CAD,1.3444
2/28/2020,AUD,1.5373
2/28/2020,EUR,0.911
2/28/2020,GBP,0.7772
2/29/2020,USD,1
2/29/2020,CAD,1.3444
2/29/2020,AUD,1.5373
2/29/2020,EUR,0.911
2/29/2020,GBP,0.7772
3/1/2020,USD,1
3/1/2020,CAD,1.3444
3/1/2020,AUD,1.5373
3/1/2020,EUR,0.911
3/1/2020,GBP,0.7772
3/2/2020,USD,1
3/2/2020,CAD,1.3358
3/2/2020,AUD,1.5283
3/2/2020,EUR,0.8991
3/2/2020,GBP,0.7832
3/3/2020,USD,1
3/3/2020,CAD,1.3364
3/3/2020,AUD,1.5212
3/3/2020,EUR,0.8995
3/3/2020,GBP,0.7827
3/4/2020,USD,1
3/4/2020,CAD,1.3359
3/4/2020,AUD,1.5096
3/4/2020,EUR,0.8989
3/4/2020,GBP,0.7807
3/5/2020,USD,1
3/5/2020,CAD,1.3427
3/5/2020,AUD,1.5122
3/5/2020,EUR,0.8939
3/5/2020,GBP,0.7747
3/6/2020,USD,1
3/6/2020,CAD,1.342
3/6/2020,AUD,1.5087
3/6/2020,EUR,0.8821
3/6/2020,GBP,0.7689
3/7/2020,USD,1
3/7/2020,CAD,1.342
3/7/2020,AUD,1.5087
3/7/2020,EUR,0.8821
3/7/2020,GBP,0.7689
3/8/2020,USD,1
3/8/2020,CAD,1.342
3/8/2020,AUD,1.5087
3/8/2020,EUR,0.8821
3/8/2020,GBP,0.7689
3/9/2020,USD,1
3/9/2020,CAD,1.3629
3/9/2020,AUD,1.5127
3/9/2020,EUR,0.8729
3/9/2020,GBP,0.7628
3/10/2020,USD,1
3/10/2020,CAD,1.3678
3/10/2020,AUD,1.5256
3/10/2020,EUR,0.878
3/10/2020,GBP,0.7672
3/11/2020,USD,1
3/11/2020,CAD,1.3743
3/11/2020,AUD,1.534
3/11/2020,EUR,0.8821
3/11/2020,GBP,0.7736
3/12/2020,USD,1
3/12/2020,CAD,1.3811
3/12/2020,AUD,1.5724
3/12/2020,EUR,0.8897
3/12/2020,GBP,0.7885
3/13/2020,USD,1
3/13/2020,CAD,1.3859
3/13/2020,AUD,1.5926
3/13/2020,EUR,0.9006
3/13/2020,GBP,0.8021
3/14/2020,USD,1
3/14/2020,CAD,1.3859
3/14/2020,AUD,1.5926
3/14/2020,EUR,0.9006
3/14/2020,GBP,0.8021
3/15/2020,USD,1
3/15/2020,CAD,1.3859
3/15/2020,AUD,1.5926
3/15/2020,EUR,0.9006
3/15/2020,GBP,0.8021
3/16/2020,USD,1
3/16/2020,CAD,1.3928
3/16/2020,AUD,1.6311
3/16/2020,EUR,0.8963
3/16/2020,GBP,0.8149
3/17/2020,USD,1
3/17/2020,CAD,1.4125
3/17/2020,AUD,1.6652
3/17/2020,EUR,0.9106
3/17/2020,GBP,0.827
3/18/2020,USD,1
3/18/2020,CAD,1.4404
3/18/2020,AUD,1.6982
3/18/2020,EUR,0.9146
3/18/2020,GBP,0.8431
3/19/2020,USD,1
3/19/2020,CAD,1.4464
3/19/2020,AUD,1.7253
3/19/2020,EUR,0.9258
3/19/2020,GBP,0.8609
3/20/2020,USD,1
3/20/2020,CAD,1.425
3/20/2020,AUD,1.7023
3/20/2020,EUR,0.934
3/20/2020,GBP,0.8502
3/21/2020,USD,1
3/21/2020,CAD,1.425
3/21/2020,AUD,1.7023
3/21/2020,EUR,0.934
3/21/2020,GBP,0.8502
3/22/2020,USD,1
3/22/2020,CAD,1.425
3/22/2020,AUD,1.7023
3/22/2020,EUR,0.934
3/22/2020,GBP,0.8502
3/23/2020,USD,1
3/23/2020,CAD,1.4384
3/23/2020,AUD,1.7236
3/23/2020,EUR,0.9274
3/23/2020,GBP,0.8622
3/24/2020,USD,1
3/24/2020,CAD,1.4494
3/24/2020,AUD,1.6891
3/24/2020,EUR,0.9223
3/24/2020,GBP,0.8494
3/25/2020,USD,1
3/25/2020,CAD,1.4352
3/25/2020,AUD,1.6619
3/25/2020,EUR,0.9236
3/25/2020,GBP,0.8451
3/26/2020,USD,1
3/26/2020,CAD,1.4084
3/26/2020,AUD,1.6539
3/26/2020,EUR,0.9107
3/26/2020,GBP,0.8319
3/27/2020,USD,1
3/27/2020,CAD,1.414
3/27/2020,AUD,1.6588
3/27/2020,EUR,0.911
3/27/2020,GBP,0.8176
3/28/2020,USD,1
3/28/2020,CAD,1.414
3/28/2020,AUD,1.6588
3/28/2020,EUR,0.911
3/28/2020,GBP,0.8176
3/29/2020,USD,1
3/29/2020,CAD,1.414
3/29/2020,AUD,1.6588
3/29/2020,EUR,0.911
3/29/2020,GBP,0.8176
3/30/2020,USD,1
3/30/2020,CAD,1.4162
3/30/2020,AUD,1.6332
3/30/2020,EUR,0.9063
3/30/2020,GBP,0.8057
3/31/2020,USD,1
3/31/2020,CAD,1.4254
3/31/2020,AUD,1.6399
3/31/2020,EUR,0.9127
3/31/2020,GBP,0.8091
4/1/2020,USD,1
4/1/2020,CAD,1.4266
4/1/2020,AUD,1.6508
4/1/2020,EUR,0.9144
4/1/2020,GBP,0.8089
4/2/2020,USD,1
4/2/2020,CAD,1.4167
4/2/2020,AUD,1.6477
4/2/2020,EUR,0.9169
4/2/2020,GBP,0.8045
4/3/2020,USD,1
4/3/2020,CAD,1.4185
4/3/2020,AUD,1.6694
4/3/2020,EUR,0.9272
4/3/2020,GBP,0.8146
4/4/2020,USD,1
4/4/2020,CAD,1.4185
4/4/2020,AUD,1.6694
4/4/2020,EUR,0.9272
4/4/2020,GBP,0.8146
4/5/2020,USD,1
4/5/2020,CAD,1.4185
4/5/2020,AUD,1.6694
4/5/2020,EUR,0.9272
4/5/2020,GBP,0.8146
4/6/2020,USD,1
4/6/2020,CAD,1.416
4/6/2020,AUD,1.6486
4/6/2020,EUR,0.9267
4/6/2020,GBP,0.8136
4/7/2020,USD,1
4/7/2020,CAD,1.4018
4/7/2020,AUD,1.6149
4/7/2020,EUR,0.9187
4/7/2020,GBP,0.8093
4/8/2020,USD,1
4/8/2020,CAD,1.4013
4/8/2020,AUD,1.6186
4/8/2020,EUR,0.9199
4/8/2020,GBP,0.809
4/9/2020,USD,1
4/9/2020,CAD,1.4047
4/9/2020,AUD,1.6052
4/9/2020,EUR,0.9202
4/9/2020,GBP,0.8058
4/10/2020,USD,1
4/10/2020,CAD,1.4047
4/10/2020,AUD,1.6052
4/10/2020,EUR,0.9202
4/10/2020,GBP,0.8058
4/11/2020,USD,1
4/11/2020,CAD,1.4047
4/11/2020,AUD,1.6052
4/11/2020,EUR,0.9202
4/11/2020,GBP,0.8058
4/12/2020,USD,1
4/12/2020,CAD,1.4047
4/12/2020,AUD,1.6052
4/12/2020,EUR,0.9202
4/12/2020,GBP,0.8058
4/13/2020,USD,1
4/13/2020,CAD,1.4047
4/13/2020,AUD,1.6052
4/13/2020,EUR,0.9202
4/13/2020,GBP,0.8058
4/14/2020,USD,1
4/14/2020,CAD,1.3917
4/14/2020,AUD,1.5633
4/14/2020,EUR,0.9122
4/14/2020,GBP,0.7959
4/15/2020,USD,1
4/15/2020,CAD,1.406
4/15/2020,AUD,1.5866
4/15/2020,EUR,0.9172
4/15/2020,GBP,0.8015
4/16/2020,USD,1
4/16/2020,CAD,1.4106
4/16/2020,AUD,1.5858
4/16/2020,EUR,0.9184
4/16/2020,GBP,0.8005
4/17/2020,USD,1
4/17/2020,CAD,1.407
4/17/2020,AUD,1.5735
4/17/2020,EUR,0.9208
4/17/2020,GBP,0.8009
4/18/2020,USD,1
4/18/2020,CAD,1.407
4/18/2020,AUD,1.5735
4/18/2020,EUR,0.9208
4/18/2020,GBP,0.8009
4/19/2020,USD,1
4/19/2020,CAD,1.407
4/19/2020,AUD,1.5735
4/19/2020,EUR,0.9208
4/19/2020,GBP,0.8009
4/20/2020,USD,1
4/20/2020,CAD,1.4111
4/20/2020,AUD,1.5732
4/20/2020,EUR,0.9208
4/20/2020,GBP,0.8043
4/21/2020,USD,1
4/21/2020,CAD,1.4204
4/21/2020,AUD,1.5932
4/21/2020,EUR,0.9228
4/21/2020,GBP,0.8131
4/22/2020,USD,1
4/22/2020,CAD,1.4148
4/22/2020,AUD,1.5827
4/22/2020,EUR,0.9202
4/22/2020,GBP,0.8091
4/23/2020,USD,1
4/23/2020,CAD,1.4135
4/23/2020,AUD,1.5706
4/23/2020,EUR,0.9283
4/23/2020,GBP,0.8095
4/24/2020,USD,1
4/24/2020,CAD,1.4049
4/24/2020,AUD,1.5688
4/24/2020,EUR,0.9259
4/24/2020,GBP,0.8102
4/25/2020,USD,1
4/25/2020,CAD,1.4049
4/25/2020,AUD,1.5688
4/25/2020,EUR,0.9259
4/25/2020,GBP,0.8102
4/26/2020,USD,1
4/26/2020,CAD,1.4049
4/26/2020,AUD,1.5688
4/26/2020,EUR,0.9259
4/26/2020,GBP,0.8102
4/27/2020,USD,1
4/27/2020,CAD,1.4057
4/27/2020,AUD,1.5476
4/27/2020,EUR,0.9215
4/27/2020,GBP,0.8041
4/28/2020,USD,1
4/28/2020,CAD,1.3955
4/28/2020,AUD,1.5385
4/28/2020,EUR,0.9194
4/28/2020,GBP,0.8006
4/29/2020,USD,1
4/29/2020,CAD,1.3954
4/29/2020,AUD,1.5362
4/29/2020,EUR,0.9223
4/29/2020,GBP,0.8059
4/30/2020,USD,1
4/30/2020,CAD,1.3863
4/30/2020,AUD,1.5261
4/30/2020,EUR,0.9195
4/30/2020,GBP,0.7991
5/1/2020,USD,1
5/1/2020,CAD,1.3863
5/1/2020,AUD,1.5261
5/1/2020,EUR,0.9195
5/1/2020,GBP,0.7991
5/2/2020,USD,1
5/2/2020,CAD,1.3863
5/2/2020,AUD,1.5261
5/2/2020,EUR,0.9195
5/2/2020,GBP,0.7991
5/3/2020,USD,1
5/3/2020,CAD,1.3863
5/3/2020,AUD,1.5261
5/3/2020,EUR,0.9195
5/3/2020,GBP,0.7991
5/4/2020,USD,1
5/4/2020,CAD,1.4065
5/4/2020,AUD,1.5557
5/4/2020,EUR,0.9139
5/4/2020,GBP,0.8033
5/5/2020,USD,1
5/5/2020,CAD,1.4019
5/5/2020,AUD,1.5517
5/5/2020,EUR,0.9223
5/5/2020,GBP,0.8029
5/6/2020,USD,1
5/6/2020,CAD,1.4088
5/6/2020,AUD,1.5773
5/6/2020,EUR,0.9253
5/6/2020,GBP,0.8074
5/7/2020,USD,1
5/7/2020,CAD,1.4075
5/7/2020,AUD,1.5491
5/7/2020,EUR,0.9274
5/7/2020,GBP,0.8113
5/8/2020,USD,1
5/8/2020,CAD,1.3943
5/8/2020,AUD,1.5321
5/8/2020,EUR,0.9223
5/8/2020,GBP,0.8073
5/9/2020,USD,1
5/9/2020,CAD,1.3943
5/9/2020,AUD,1.5321
5/9/2020,EUR,0.9223
5/9/2020,GBP,0.8073
5/10/2020,USD,1
5/10/2020,CAD,1.3943
5/10/2020,AUD,1.5321
5/10/2020,EUR,0.9223
5/10/2020,GBP,0.8073
5/11/2020,USD,1
5/11/2020,CAD,1.3984
5/11/2020,AUD,1.5437
5/11/2020,EUR,0.9239
5/11/2020,GBP,0.8119
5/12/2020,USD,1
5/12/2020,CAD,1.3979
5/12/2020,AUD,1.5311
5/12/2020,EUR,0.921
5/12/2020,GBP,0.8084
5/13/2020,USD,1
5/13/2020,CAD,1.4017
5/13/2020,AUD,1.5344
5/13/2020,EUR,0.9195
5/13/2020,GBP,0.8114
5/14/2020,USD,1
5/14/2020,CAD,1.4107
5/14/2020,AUD,1.5572
5/14/2020,EUR,0.9266
5/14/2020,GBP,0.82
5/15/2020,USD,1
5/15/2020,CAD,1.4105
5/15/2020,AUD,1.5563
5/15/2020,EUR,0.9261
5/15/2020,GBP,0.8218
5/16/2020,USD,1
5/16/2020,CAD,1.4105
5/16/2020,AUD,1.5563
5/16/2020,EUR,0.9261
5/16/2020,GBP,0.8218
5/17/2020,USD,1
5/17/2020,CAD,1.4105
5/17/2020,AUD,1.5563
5/17/2020,EUR,0.9261
5/17/2020,GBP,0.8218
5/18/2020,USD,1
5/18/2020,CAD,1.4034
5/18/2020,AUD,1.5451
5/18/2020,EUR,0.9232
5/18/2020,GBP,0.8231
5/19/2020,USD,1
5/19/2020,CAD,1.3928
5/19/2020,AUD,1.5298
5/19/2020,EUR,0.9132
5/19/2020,GBP,0.8177
5/20/2020,USD,1
5/20/2020,CAD,1.3881
5/20/2020,AUD,1.5197
5/20/2020,EUR,0.9126
5/20/2020,GBP,0.8155
5/21/2020,USD,1
5/21/2020,CAD,1.3918
5/21/2020,AUD,1.5191
5/21/2020,EUR,0.9091
5/21/2020,GBP,0.8177
5/22/2020,USD,1
5/22/2020,CAD,1.4007
5/22/2020,AUD,1.531
5/22/2020,EUR,0.9171
5/22/2020,GBP,0.8214
5/23/2020,USD,1
5/23/2020,CAD,1.4007
5/23/2020,AUD,1.531
5/23/2020,EUR,0.9171
5/23/2020,GBP,0.8214
5/24/2020,USD,1
5/24/2020,CAD,1.4007
5/24/2020,AUD,1.531
5/24/2020,EUR,0.9171
5/24/2020,GBP,0.8214
5/25/2020,USD,1
5/25/2020,CAD,1.3988
5/25/2020,AUD,1.5287
5/25/2020,EUR,0.9166
5/25/2020,GBP,0.8205
5/26/2020,USD,1
5/26/2020,CAD,1.3835
5/26/2020,AUD,1.507
5/26/2020,EUR,0.9112
5/26/2020,GBP,0.8098
5/27/2020,USD,1
5/27/2020,CAD,1.3762
5/27/2020,AUD,1.5071
5/27/2020,EUR,0.9098
5/27/2020,GBP,0.8152
5/28/2020,USD,1
5/28/2020,CAD,1.3757
5/28/2020,AUD,1.5091
5/28/2020,EUR,0.9078
5/28/2020,GBP,0.8145
5/29/2020,USD,1
5/29/2020,CAD,1.3721
5/29/2020,AUD,1.4979
5/29/2020,EUR,0.898
5/29/2020,GBP,0.809
5/30/2020,USD,1
5/30/2020,CAD,1.3721
5/30/2020,AUD,1.4979
5/30/2020,EUR,0.898
5/30/2020,GBP,0.809
5/31/2020,USD,1
5/31/2020,CAD,1.3721
5/31/2020,AUD,1.4979
5/31/2020,EUR,0.898
5/31/2020,GBP,0.809
6/1/2020,USD,1
6/1/2020,CAD,1.3699
6/1/2020,AUD,1.4833
6/1/2020,EUR,0.8996
6/1/2020,GBP,0.8067
6/2/2020,USD,1
6/2/2020,CAD,1.3519
6/2/2020,AUD,1.4596
6/2/2020,EUR,0.8949
6/2/2020,GBP,0.7972
6/3/2020,USD,1
6/3/2020,CAD,1.3555
6/3/2020,AUD,1.4544
6/3/2020,EUR,0.8933
6/3/2020,GBP,0.7956
6/4/2020,USD,1
6/4/2020,CAD,1.3514
6/4/2020,AUD,1.4468
6/4/2020,EUR,0.8889
6/4/2020,GBP,0.7972
6/5/2020,USD,1
6/5/2020,CAD,1.3448
6/5/2020,AUD,1.4322
6/5/2020,EUR,0.8826
6/5/2020,GBP,0.7895
6/6/2020,USD,1
6/6/2020,CAD,1.3448
6/6/2020,AUD,1.4322
6/6/2020,EUR,0.8826
6/6/2020,GBP,0.7895
6/7/2020,USD,1
6/7/2020,CAD,1.3448
6/7/2020,AUD,1.4322
6/7/2020,EUR,0.8826
6/7/2020,GBP,0.7895
6/8/2020,USD,1
6/8/2020,CAD,1.3404
6/8/2020,AUD,1.4316
6/8/2020,EUR,0.8861
6/8/2020,GBP,0.7902
6/9/2020,USD,1
6/9/2020,CAD,1.3447
6/9/2020,AUD,1.4403
6/9/2020,EUR,0.8854
6/9/2020,GBP,0.7891
6/10/2020,USD,1
6/10/2020,CAD,1.3387
6/10/2020,AUD,1.4259
6/10/2020,EUR,0.8791
6/10/2020,GBP,0.7821
6/11/2020,USD,1
6/11/2020,CAD,1.3501
6/11/2020,AUD,1.447
6/11/2020,EUR,0.8812
6/11/2020,GBP,0.7901
6/12/2020,USD,1
6/12/2020,CAD,1.3577
6/12/2020,AUD,1.455
6/12/2020,EUR,0.8846
6/12/2020,GBP,0.7931
6/13/2020,USD,1
6/13/2020,CAD,1.3577
6/13/2020,AUD,1.455
6/13/2020,EUR,0.8846
6/13/2020,GBP,0.7931
6/14/2020,USD,1
6/14/2020,CAD,1.3577
6/14/2020,AUD,1.455
6/14/2020,EUR,0.8846
6/14/2020,GBP,0.7931
6/15/2020,USD,1
6/15/2020,CAD,1.3634
6/15/2020,AUD,1.4641
6/15/2020,EUR,0.8887
6/15/2020,GBP,0.7967
6/16/2020,USD,1
6/16/2020,CAD,1.3548
6/16/2020,AUD,1.4436
6/16/2020,EUR,0.8843
6/16/2020,GBP,0.7903
6/17/2020,USD,1
6/17/2020,CAD,1.3536
6/17/2020,AUD,1.4505
6/17/2020,EUR,0.8903
6/17/2020,GBP,0.7964
6/18/2020,USD,1
6/18/2020,CAD,1.3561
6/18/2020,AUD,1.4575
6/18/2020,EUR,0.8911
6/18/2020,GBP,0.8022
6/19/2020,USD,1
6/19/2020,CAD,1.3567
6/19/2020,AUD,1.4506
6/19/2020,EUR,0.8921
6/19/2020,GBP,0.8074
6/20/2020,USD,1
6/20/2020,CAD,1.3567
6/20/2020,AUD,1.4506
6/20/2020,EUR,0.8921
6/20/2020,GBP,0.8074
6/21/2020,USD,1
6/21/2020,CAD,1.3567
6/21/2020,AUD,1.4506
6/21/2020,EUR,0.8921
6/21/2020,GBP,0.8074
6/22/2020,USD,1
6/22/2020,CAD,1.3565
6/22/2020,AUD,1.453
6/22/2020,EUR,0.8918
6/22/2020,GBP,0.8056
6/23/2020,USD,1
6/23/2020,CAD,1.3491
6/23/2020,AUD,1.4377
6/23/2020,EUR,0.8835
6/23/2020,GBP,0.8008
6/24/2020,USD,1
6/24/2020,CAD,1.3591
6/24/2020,AUD,1.4488
6/24/2020,EUR,0.8865
6/24/2020,GBP,0.8009
6/25/2020,USD,1
6/25/2020,CAD,1.3645
6/25/2020,AUD,1.4572
6/25/2020,EUR,0.8929
6/25/2020,GBP,0.8048
6/26/2020,USD,1
6/26/2020,CAD,1.3661
6/26/2020,AUD,1.4548
6/26/2020,EUR,0.8918
6/26/2020,GBP,0.8078
6/27/2020,USD,1
6/27/2020,CAD,1.3661
6/27/2020,AUD,1.4548
6/27/2020,EUR,0.8918
6/27/2020,GBP,0.8078
6/28/2020,USD,1
6/28/2020,CAD,1.3661
6/28/2020,AUD,1.4548
6/28/2020,EUR,0.8918
6/28/2020,GBP,0.8078
6/29/2020,USD,1
6/29/2020,CAD,1.3656
6/29/2020,AUD,1.4539
6/29/2020,EUR,0.8862
6/29/2020,GBP,0.8112
6/30/2020,USD,1
6/30/2020,CAD,1.3685
6/30/2020,AUD,1.4595
6/30/2020,EUR,0.893
6/30/2020,GBP,0.8148
7/1/2020,USD,1
7/1/2020,CAD,1.3587
7/1/2020,AUD,1.4525
7/1/2020,EUR,0.8929
7/1/2020,GBP,0.8074
7/2/2020,USD,1
7/2/2020,CAD,1.3595
7/2/2020,AUD,1.4439
7/2/2020,EUR,0.8861
7/2/2020,GBP,0.7994
7/3/2020,USD,1
7/3/2020,CAD,1.3572
7/3/2020,AUD,1.4411
7/3/2020,EUR,0.8909
7/3/2020,GBP,0.8029
7/4/2020,USD,1
7/4/2020,CAD,1.3572
7/4/2020,AUD,1.4411
7/4/2020,EUR,0.8909
7/4/2020,GBP,0.8029
7/5/2020,USD,1
7/5/2020,CAD,1.3572
7/5/2020,AUD,1.4411
7/5/2020,EUR,0.8909
7/5/2020,GBP,0.8029
7/6/2020,USD,1
7/6/2020,CAD,1.3539
7/6/2020,AUD,1.4331
7/6/2020,EUR,0.883
7/6/2020,GBP,0.7992
7/7/2020,USD,1
7/7/2020,CAD,1.3567
7/7/2020,AUD,1.4403
7/7/2020,EUR,0.8857
7/7/2020,GBP,0.7985
7/8/2020,USD,1
7/8/2020,CAD,1.359
7/8/2020,AUD,1.4391
7/8/2020,EUR,0.8861
7/8/2020,GBP,0.7968
7/9/2020,USD,1
7/9/2020,CAD,1.3502
7/9/2020,AUD,1.4318
7/9/2020,EUR,0.8817
7/9/2020,GBP,0.7905
7/10/2020,USD,1
7/10/2020,CAD,1.3601
7/10/2020,AUD,1.4408
7/10/2020,EUR,0.8868
7/10/2020,GBP,0.7943
7/11/2020,USD,1
7/11/2020,CAD,1.3601
7/11/2020,AUD,1.4408
7/11/2020,EUR,0.8868
7/11/2020,GBP,0.7943
7/12/2020,USD,1
7/12/2020,CAD,1.3601
7/12/2020,AUD,1.4408
7/12/2020,EUR,0.8868
7/12/2020,GBP,0.7943
7/13/2020,USD,1
7/13/2020,CAD,1.3563
7/13/2020,AUD,1.4342
7/13/2020,EUR,0.8827
7/13/2020,GBP,0.7939
7/14/2020,USD,1
7/14/2020,CAD,1.3616
7/14/2020,AUD,1.4372
7/14/2020,EUR,0.8791
7/14/2020,GBP,0.798
7/15/2020,USD,1
7/15/2020,CAD,1.3568
7/15/2020,AUD,1.4237
7/15/2020,EUR,0.8738
7/15/2020,GBP,0.7912
7/16/2020,USD,1
7/16/2020,CAD,1.3538
7/16/2020,AUD,1.4314
7/16/2020,EUR,0.8761
7/16/2020,GBP,0.7962
7/17/2020,USD,1
7/17/2020,CAD,1.3572
7/17/2020,AUD,1.4316
7/17/2020,EUR,0.875
7/17/2020,GBP,0.797
7/18/2020,USD,1
7/18/2020,CAD,1.3572
7/18/2020,AUD,1.4316
7/18/2020,EUR,0.875
7/18/2020,GBP,0.797
7/19/2020,USD,1
7/19/2020,CAD,1.3572
7/19/2020,AUD,1.4316
7/19/2020,EUR,0.875
7/19/2020,GBP,0.797
7/20/2020,USD,1
7/20/2020,CAD,1.3567
7/20/2020,AUD,1.429
7/20/2020,EUR,0.8735
7/20/2020,GBP,0.7912
7/21/2020,USD,1
7/21/2020,CAD,1.3457
7/21/2020,AUD,1.4117
7/21/2020,EUR,0.8739
7/21/2020,GBP,0.787
7/22/2020,USD,1
7/22/2020,CAD,1.3422
7/22/2020,AUD,1.3939
7/22/2020,EUR,0.8637
7/22/2020,GBP,0.787
7/23/2020,USD,1
7/23/2020,CAD,1.3386
7/23/2020,AUD,1.4043
7/23/2020,EUR,0.8644
7/23/2020,GBP,0.7883
7/24/2020,USD,1
7/24/2020,CAD,1.342
7/24/2020,AUD,1.4108
7/24/2020,EUR,0.8615
7/24/2020,GBP,0.7838
7/25/2020,USD,1
7/25/2020,CAD,1.342
7/25/2020,AUD,1.4108
7/25/2020,EUR,0.8615
7/25/2020,GBP,0.7838
7/26/2020,USD,1
7/26/2020,CAD,1.342
7/26/2020,AUD,1.4108
7/26/2020,EUR,0.8615
7/26/2020,GBP,0.7838
7/27/2020,USD,1
7/27/2020,CAD,1.3375
7/27/2020,AUD,1.4007
7/27/2020,EUR,0.8503
